Semana,Ciudad,Marca,Store ID,Store Name,Cocina,Avg RTWT (limpio),Current Size (m),Final Size (m)
15/6/2026,Medellín,Desayunos de la Abuela - Turbo,CO900446317,Desayunos de la Abuela Laureles - Turbo,Laureles,3.46,2700.0,2700.0
15/6/2026,Bucaramanga,Selvatiko. - Turbo,CO900475119,Selvatiko. Cabecera - Turbo,Cabecera (Bga),3.45,3000.0,3000.0
15/6/2026,Bogotá,Burrito Cantina - Turbo,CO900467387,Burrito Cantina Castellana - Turbo,Parque 93 / Castellana,3.43,2700.0,2700.0
15/6/2026,Bogotá,House Of Salads - Turbo,CO900445676,House Of Salad Colina - Turbo,Colina,3.41,2700.0,2700.0
15/6/2026,Bogotá,Pret Sandwich Bistro - Turbo,CO900416172,Pret Sandwich Bistro Chapinero - Turbo,Chapinero,3.41,2400.0,2400.0
15/6/2026,Cali,Burritos & Co - Turbo,CO900410569,Burritos & CO Cali - San Fernando - Turbo,San Fernando,3.41,2700.0,2700.0
15/6/2026,Bogotá,Acpm Corrientazo - Turbo,CO900467511,Acpm Corrientazo Castellana - Turbo,Parque 93 / Castellana,3.39,2400.0,2400.0
15/6/2026,Medellín,The Breakfast Club - Turbo,CO900475214,The Breakfast Club Laurele - Turbo,Laureles,3.39,2700.0,2700.0
15/6/2026,Bogotá,Sanduches el Jefe - Turbo,CO900420512,Sandwich el Jefe Colina - Turbo,Colina,3.38,2400.0,2400.0
15/6/2026,Cali,La Cuadra - Turbo,CO900416195,La Cuadra Santa Monica - Cali - Turbo,Santa Mónica,3.37,3000.0,3000.0
15/6/2026,Cali,Local Cocina Consciente - Turbo,CO900477097,Local - Cocina Consciente San Fernando - Turbo,San Fernando,3.35,2700.0,2700.0
15/6/2026,Cali,Almuerzos D´la Casa - Turbo,CO900471211,Almuerzos D´la Casa - San Fernando - Turbo,San Fernando,3.34,3000.0,3000.0
15/6/2026,Bucaramanga,Burrito Cantina - Turbo,CO900467384,Burrito Cantina Bucaramanga - Turbo,Cabecera (Bga),3.33,2400.0,3000.0
15/6/2026,Medellín,Brunch & Munch - Turbo,CO900405253,Brunch & Munch Laureles - Turbo,Laureles,3.31,2700.0,2700.0
15/6/2026,Bogotá,Monteverde - Turbo,CO900450767,Monteverde Colina - Turbo,Colina,3.29,2700.0,2700.0
15/6/2026,Cartagena,Mr Beast Burger - Turbo,CO900481990,Mr Beast Cartagena - Turbo,Cartagena,3.29,2400.0,2400.0
15/6/2026,Bogotá,Ñamgucheria Sandwiches - Turbo,CO900439229,Ñamguchería Castellana - Turbo,Parque 93 / Castellana,3.27,2400.0,2400.0
15/6/2026,Bogotá,Honest Food Fdl - Turbo,CO900463745,Honest Food Cl 109 - Turbo,Calle 109,3.26,2700.0,2700.0
15/6/2026,Bogotá,Burrito Cantina - Turbo,CO900488277,Burrito Cantina Arrecife - Turbo,Arrecife,3.26,3000.0,3000.0
15/6/2026,Bogotá,The Breakfast Club - Turbo,CO900475207,The Breakfast Club Kennedy - Turbo,Kennedy,3.26,2400.0,2700.0
15/6/2026,Bogotá,Ñamgucheria Sandwiches - Turbo,CO900473584,Ñamguchería Andes - Turbo,Andes,3.25,2400.0,2400.0
15/6/2026,Bogotá,Cacerola - Turbo,CO900416214,Cacerola Castellana - Turbo,Parque 93 / Castellana,3.25,2400.0,2400.0
15/6/2026,Cali,Acpm Corrientazo - Turbo,CO900467504,Acpm Corrientazo San Fernando - Turbo,San Fernando,3.25,3000.0,3000.0
15/6/2026,Bogotá,Mr Beast Burger - Turbo,CO900405271,Mr Beast Villa Del Prado - Turbo,Villa del Prado,3.23,2400.0,2400.0
15/6/2026,Cali,Alba Vegetarian - Turbo,CO900443016,Alba Vegetarian - San Fernando - Turbo,San Fernando,3.23,2700.0,3000.0
15/6/2026,Bogotá,Burritos & Co - Turbo,CO900420641,Burritos And Co - Colina - Turbo,Colina,3.22,2700.0,2700.0
15/6/2026,Bogotá,Mr Beast Burger - Turbo,CO900420303,Mr Beast Kennedy - Turbo,Kennedy,3.22,2400.0,2400.0
15/6/2026,Bogotá,Señor Burrito. - Turbo,CO900467418,Señor Burrito 93 - Turbo,Parque 93 / Castellana,3.22,2400.0,2400.0
15/6/2026,Cali,Green House Fd - Turbo,CO900438444,Green House San Fernando - Turbo,San Fernando,3.21,2400.0,2400.0
15/6/2026,Medellín,Selvatiko. - Turbo,CO900475123,Selvatiko. Laureles - Turbo,Laureles,3.21,2700.0,2700.0
15/6/2026,Bucaramanga,Cacerola - Turbo,CO900473672,Cacerola - Cabecera - Turbo,Cabecera (Bga),3.19,2400.0,2400.0
15/6/2026,Bogotá,Señor Burrito. - Turbo,CO900464393,Señor Burrito 109 - Turbo,Calle 109,3.17,3000.0,3000.0
15/6/2026,Bogotá,Burritos & Co - Turbo,CO900464311,Burritos & Co Cl 109 - Turbo,Calle 109,3.16,2700.0,2700.0
15/6/2026,Cartagena,Ñamgucheria Sandwiches - Turbo,CO900481992,Ñamguchería Cartagena - Turbo,Cartagena,3.15,2700.0,2700.0
15/6/2026,Barranquilla,Pret Sandwich Bistro - Turbo,CO900416176,Pret Sandwich Bistro Barranquilla Nte - Turbo,Barranquilla,3.14,2700.0,2700.0
15/6/2026,Cali,House Of Salads - Turbo,CO900445681,House Of Salad Santa Monica - Turbo,Santa Mónica,3.14,2400.0,2400.0
15/6/2026,Bogotá,Mañanero Diario - Turbo,CO900443500,Mañanero diario Chapinero - Turbo,Chapinero,3.13,2400.0,2400.0
15/6/2026,Bogotá,Numa Cocina Mediterranea - Turbo,CO900476061,Cocina Mediterranea Andes - Turbo,Andes,2.98,2400.0,2400.0
15/6/2026,Bogotá,House Of Salads - Turbo,CO900445682,House Of Salad Chico - Turbo,Chicó,2.97,2700.0,3000.0
15/6/2026,Bogotá,Pret Sandwich Bistro - Turbo,CO900416549,Pret Sandwich Bistro 93 - Turbo,Parque 93 / Castellana,2.96,3000.0,3000.0
15/6/2026,Barranquilla,Honest Food Fdl - Turbo,CO900472141,Honest Food Barranquilla - Turbo,Barranquilla,2.95,2700.0,2700.0
15/6/2026,Bucaramanga,House Of Salads - Turbo,CO900476073,House Of Salads Cabecera - Turbo,Cabecera (Bga),2.94,3000.0,3000.0
15/6/2026,Bogotá,Bottaniko - Turbo,CO900475790,Bottaniko - Kennedy - Turbo,Kennedy,2.93,3000.0,3000.0
15/6/2026,Cali,House Of Salads - Turbo,CO900445671,House Of Salad San Fernando - Turbo,San Fernando,2.92,3000.0,3000.0
15/6/2026,Bogotá,Alba Vegetarian - Turbo,CO900488270,Alba Vegetarian Arrecife - Turbo,Arrecife,2.89,3000.0,3000.0
15/6/2026,Medellín,Green House Fd - Turbo,CO900438443,Green House Laureles - Turbo,Laureles,2.89,2700.0,2700.0
15/6/2026,Bogotá,La Cuadra - Turbo,CO900416192,La Cuadra - Castellana - Turbo,Parque 93 / Castellana,2.84,2400.0,2400.0
15/6/2026,Bogotá,Dembow - Turbo,CO900473654,Dembow - Colina - Turbo,Colina,2.83,2400.0,2400.0
15/6/2026,Medellín,Mr Beast Burger - Turbo,CO900405268,Mr Beast Manila - Turbo,Manila,2.82,3000.0,3000.0
15/6/2026,Bogotá,Bottaniko - Turbo,CO900443516,Bottaniko - Colina - Turbo,Colina,2.81,2400.0,2700.0
15/6/2026,Barranquilla,Brunch & Munch - Turbo,CO900405255,Brunch & Munch Barranquilla - Turbo,Barranquilla,2.78,2400.0,2400.0
15/6/2026,Bogotá,Mr Beast Burger - Turbo,CO900409677,Mr Beast Castellana - Turbo,Parque 93 / Castellana,2.78,2400.0,2400.0
15/6/2026,Cali,Mañanero Diario - Turbo,CO900443498,Mañanero Diario Santa Mónica (Cali Norte) - Turbo,Santa Mónica,2.78,3000.0,3000.0
15/6/2026,Medellín,Ñamgucheria Sandwiches - Turbo,CO900439223,Ñamguchería Manila - Turbo,Manila,2.77,3000.0,3000.0
15/6/2026,Bogotá,Green House Fd - Turbo,CO900438446,Green House Kennedy - Turbo,Kennedy,2.76,2700.0,2700.0
15/6/2026,Bogotá,Brunch & Munch - Turbo,CO900426740,Brunch & Munch Andes - Turbo,Andes,2.76,2400.0,2400.0
15/6/2026,Bogotá,Numa Cocina Mediterranea - Turbo,CO900476062,Cocina Mediterranea Kennedy - Turbo,Kennedy,2.74,2400.0,2700.0
15/6/2026,Barranquilla,Mañanero Diario - Turbo,CO900443503,Mañanero diario Barranquilla Norte - Turbo CHURNEADO,Barranquilla,2.73,2400.0,2700.0
15/6/2026,Bogotá,Foodology Court - Turbo,CO900471304,Foodology Kennedy - Turbo,Kennedy,2.73,2400.0,2400.0
15/6/2026,Medellín,Sanduches el Jefe - Turbo,CO900419500,Sandwich El Jefe Laureles - Turbo,Laureles,2.73,2700.0,3000.0
15/6/2026,Cali,Alba Vegetarian - Turbo,CO900443011,Alba Vegetarian - Santa Monica - Turbo,Santa Mónica,2.72,2400.0,2700.0
15/6/2026,Bogotá,Monteverde - Turbo,CO900463719,Monteverde Cl 109 - Turbo,Calle 109,2.71,2700.0,3000.0
15/6/2026,Bogotá,la Cuadra Desayunos Caseros - Turbo,CO900467493,La Cuadra Desayunos Caseros Usaquen - Turbo,Usaquén,2.71,3000.0,3000.0
15/6/2026,Bogotá,Mañanero Diario - Turbo,CO900443497,Mañanero diario Colina - Turbo,Colina,2.71,2700.0,2700.0
15/6/2026,Bogotá,Almuerzos D´la Casa - Turbo,CO900475129,Almuerzos D` La Casa - Kennedy - Turbo,Kennedy,2.69,2700.0,2700.0
15/6/2026,Bogotá,Alba Vegetarian - Turbo,CO900475345,Alba Vegetarian Cl 109 - Turbo,Calle 109,2.68,2700.0,3000.0
15/6/2026,Bogotá,Ñamgucheria Sandwiches - Turbo,CO900439225,Ñamguchería Chapinero - Turbo,Chapinero,2.68,2400.0,2400.0
15/6/2026,Bucaramanga,Monteverde - Turbo,CO900450765,Monteverde Cabecera - Turbo,Cabecera (Bga),2.68,3000.0,3000.0
15/6/2026,Bogotá,Green House Fd - Turbo,CO900438447,Green House Villa Del Prado - Turbo Cra. 55  243,Villa del Prado,2.66,2700.0,2700.0
15/6/2026,Bogotá,House Of Salads - Turbo,CO900445677,House Of Salad Villa del Prado - Turbo,Villa del Prado,2.66,3000.0,3000.0
15/6/2026,Cali,Cacerola - Turbo,CO900416209,Cacerola Cali - San Fernando - Turbo,San Fernando,2.66,2400.0,2400.0
15/6/2026,Cali,Almuerzos D´la Casa - Turbo,CO900471208,Almuerzos D´la Casa - Santa Monica - Turbo,Santa Mónica,2.66,2700.0,2700.0
15/6/2026,Cali,Burrito Cantina - Turbo,CO900467383,Burrito Cantina San Fernando - Turbo,San Fernando,2.64,2700.0,3000.0
15/6/2026,Medellín,Desayuno Mi Tierrita - Turbo,CO900465157,Desayuno Mi Tierrita Laureles - Turbo,Laureles,2.64,2700.0,2700.0
15/6/2026,Barranquilla,Burrito Cantina - Turbo,CO900467386,Burrito Cantina Barranquilla Norte - Turbo,Barranquilla,2.63,2700.0,3000.0
15/6/2026,Cali,Cinnabon - Turbo,CO900405124,Cinnabon San Fernando - Turbo,San Fernando,2.63,2700.0,2700.0
15/6/2026,Medellín,Monteverde - Turbo,CO900450764,Monteverde Laureles - Turbo Calle 32F,Laureles,2.63,2700.0,2700.0
15/6/2026,Bogotá,Dembow - Turbo,CO900473650,Dembow - Andes - Turbo,Andes,2.62,3000.0,3000.0
15/6/2026,Bucaramanga,Dembow - Turbo,CO900473642,Dembow - Cabecera - Turbo,Cabecera (Bga),2.59,2700.0,3000.0
15/6/2026,Bogotá,Green House Fd - Turbo,CO900438452,Green House Chapinero - Turbo,Chapinero,2.58,2700.0,2700.0
15/6/2026,Bogotá,The Breakfast Club - Turbo,CO900475212,The Breakfast Club Andes - Turbo,Andes,2.56,2400.0,2400.0
15/6/2026,Medellín,Sanduches el Jefe - Turbo,CO900419507,Sandwich El Jefe Manila - Turbo,Manila,2.56,3000.0,3000.0
15/6/2026,Medellín,Burritos & Co - Turbo,CO900410568,Burritos And Co Laureles - Turbo,Laureles,2.56,2700.0,2700.0
15/6/2026,Barranquilla,Green House Fd - Turbo,CO900438451,Green House Barranquilla - Turbo,Barranquilla,2.55,2700.0,2700.0
15/6/2026,Cali,Sanduches el Jefe - Turbo,CO900419506,Sandwich El Jefe San Fernando - Turbo,San Fernando,2.55,3000.0,3000.0
15/6/2026,Bogotá,Ñamgucheria Sandwiches - Turbo,CO900473582,Ñamguchería Kennedy - Turbo,Kennedy,2.54,2400.0,2700.0
15/6/2026,Cartagena,Brunch & Munch - Turbo,CO900481032,Brunch & Munch - Cartagena - Turbo,Cartagena,2.54,2400.0,2400.0
15/6/2026,Bogotá,Avocalia Turbo,CO900405546,Avocalia - Villa Del Prado - Turbo,Villa del Prado,2.53,2400.0,2400.0
15/6/2026,Bogotá,Cinnabon Foodology - Turbo,CO900410068,Cinnabon Chapinero - Turbo,Chapinero,2.52,2700.0,2700.0
15/6/2026,Bogotá,Avocalia Turbo,CO900464312,Avocalia Cl 109 - Turbo,Calle 109,2.49,2700.0,3000.0
15/6/2026,Bogotá,Cinnabon - Turbo,CO900463784,Cinnabon Cl 109 - Turbo,Calle 109,2.49,3000.0,3000.0
15/6/2026,Bogotá,Mañanero Diario - Turbo,CO900475202,Mañanero Diario Cl 109 - Turbo,Calle 109,2.47,2400.0,3000.0
15/6/2026,Bogotá,Honest Food Fdl - Turbo,CO900472133,Honest Food Villa Del Prado - Turbo,Villa del Prado,2.47,2400.0,2400.0
15/6/2026,Bogotá,Green House Fd - Turbo,CO900438449,Green House Parque 93 - Turbo,Parque 93 / Castellana,2.44,2700.0,2700.0
15/6/2026,Bogotá,Honest Food Fdl - Turbo,CO900472137,Honest Food Chapinero - Turbo,Chapinero,2.44,2700.0,2700.0
15/6/2026,Bogotá,Señor Burrito. - Turbo,CO900467426,Señor Burrito Chapinero - Turbo,Chapinero,2.44,2700.0,2700.0
15/6/2026,Cali,Desayunos de la Abuela - Turbo,CO900472679,Desayunos de la Abuela Ingenio - Turbo,Ingenio,2.44,2400.0,2400.0
15/6/2026,Bucaramanga,la Cuadra Desayunos Caseros - Turbo,CO900470910,La Cuadra Desayunos Caseros Cabecera - Turbo,Cabecera (Bga),2.43,3000.0,3000.0
15/6/2026,Cali,La Cuadra - Turbo,CO900416200,La Cuadra Cali - San Fernando - Turbo,San Fernando,2.43,2700.0,3000.0
15/6/2026,Medellín,Foodology Court - Turbo,CO900465144,Foodology Laureles - Turbo Calle 32f #66b-254,Laureles,2.43,2700.0,3000.0
15/6/2026,Bucaramanga,Señor Burrito. - Turbo,CO900467424,Señor Burrito Cabecera - Turbo,Cabecera (Bga),2.42,3000.0,3000.0
15/6/2026,Bogotá,Honest Food Fdl - Turbo,CO900472138,Honest Food Calle 93 - Turbo,Parque 93 / Castellana,2.41,2400.0,2400.0
15/6/2026,Cali,Señor Burrito. - Turbo,CO900467419,Señor Burrito San Fernando - Turbo,San Fernando,2.41,2700.0,2700.0
15/6/2026,Medellín,Almuerzos D´la Casa - Turbo,CO900471207,Almuerzos D´la Casa - Laureles - Turbo,Laureles,2.41,2700.0,3000.0
15/6/2026,Bogotá,La Cuadra - Turbo,CO900420509,La Cuadra - Kennedy - Turbo,Kennedy,2.38,2700.0,3000.0
15/6/2026,Cali,Selvatiko. - Turbo,CO900475114,Selvatiko. Santa Monica - Turbo,Santa Mónica,2.35,2400.0,2700.0
15/6/2026,Cali,Cinnabon - Turbo,CO900407398,Cinnabon Santa Mónica (Cali Norte) - Turbo,Santa Mónica,2.31,3000.0,3000.0
15/6/2026,Medellín,Avocalia Turbo,CO900405766,Avocalia Laureles - Turbo,Laureles,2.31,2700.0,2700.0
15/6/2026,Bucaramanga,Honest Food Fdl - Turbo,CO900472134,Honest Food Cabecera - Turbo,Cabecera (Bga),2.29,3000.0,3000.0
15/6/2026,Bogotá,Selvatiko. - Turbo,CO900475118,Selvatiko. Villa del prado - Turbo,Villa del Prado,2.28,3000.0,3000.0
15/6/2026,Bogotá,la Cuadra Desayunos Caseros - Turbo,CO900488956,la Cuadra Desayunos Arrecife - Turbo,Arrecife,2.28,3000.0,3000.0
15/6/2026,Bogotá,Avocalia Turbo,CO900410780,Avocalia Chicó - Turbo,Chicó,2.27,3000.0,3000.0
15/6/2026,Bogotá,Local Cocina Consciente - Turbo,CO900477107,Local - Cocina Consciente Calle 93 - Turbo,Parque 93 / Castellana,2.26,2700.0,3000.0
15/6/2026,Bogotá,Dembow - Turbo,CO900473649,Dembow - Calle 93 - Turbo,Parque 93 / Castellana,2.25,2400.0,2400.0
15/6/2026,Bogotá,Cacerola - Turbo,CO900416212,Cacerola Chapinero - Turbo,Chapinero,2.25,2400.0,2400.0
15/6/2026,Bogotá,Desayunos de la Abuela - Turbo,CO900446276,Desayunos de la Abuela Calle 93 - Turbo,Parque 93 / Castellana,2.24,2700.0,2700.0
15/6/2026,Medellín,Cinnabon - Turbo,CO900396466,Cinnabon Laureles - Turbo,Laureles,2.24,2700.0,3000.0
15/6/2026,Bogotá,La Cuadra - Turbo,CO900416199,La Cuadra - Chapinero - Turbo,Chapinero,2.23,2700.0,2700.0
15/6/2026,Bogotá,Sanduches el Jefe - Turbo,CO900419502,Sandwich El Jefe Chapinero - Turbo,Chapinero,2.23,2400.0,3000.0
15/6/2026,Bogotá,Almuerzos D´la Casa - Turbo,CO900471210,Almuerzos D´la Casa - Chapinero - Turbo,Chapinero,2.23,2400.0,2700.0
15/6/2026,Cali,Señor Burrito. - Turbo,CO900467417,Señor Burrito Santa Monica - Turbo,Santa Mónica,2.23,3000.0,3000.0
15/6/2026,Bogotá,Burritos & Co - Turbo,CO900410572,Burritos And Co 93 - Turbo,Parque 93 / Castellana,2.22,2700.0,2700.0
15/6/2026,Medellín,la Cuadra Desayunos Caseros - Turbo,CO900467500,La Cuadra Desayunos Caseros Manila - Turbo,Manila,2.22,3000.0,3000.0
15/6/2026,Medellín,Desayunos de la Abuela - Turbo,CO900446309,Desayunos de la Abuela Manila - Turbo,Manila,2.19,3000.0,3000.0
15/6/2026,Bogotá,House Of Salads - Turbo,CO900445673,House Of Salad Chapinero - Turbo,Chapinero,2.17,2400.0,2400.0
15/6/2026,Bogotá,Monteverde - Turbo,CO900476066,Monteverde Andes - Turbo,Andes,2.16,2700.0,2700.0
15/6/2026,Bucaramanga,Ñamgucheria Sandwiches - Turbo,CO900440620,Ñamguchería Bucaramanga. - Turbo,Cabecera (Bga),2.15,2700.0,3000.0
15/6/2026,Medellín,La Cuadra - Turbo,CO900416193,La Cuadra - Laureles - Turbo,Laureles,2.13,2700.0,2700.0
15/6/2026,Bogotá,Desayuno Mi Tierrita - Turbo,CO900465166,Desayuno Mi Tierrita - Colina - Turbo,Colina,15.18,2400.0,2400.0
15/6/2026,Cali,Desayuno Mi Tierrita - Turbo,CO900465164,Desayuno Mi Tierrita San Fernando Cali - Turbo,San Fernando,13.95,2400.0,1000
15/6/2026,Bogotá,Cacerola - Turbo,CO900473676,Cacerola Chico - Turbo,Chicó,13.86,2700.0,1000
15/6/2026,Bogotá,Foodology Court - Turbo,CO900488781,Foodology Arrecife - Turbo,Arrecife,13.13,3000.0,1000
15/6/2026,Bogotá,Pret Sandwich Bistro - Turbo,CO900488980,Pret Sandwich Bistro Arrecife - Turbo,Arrecife,11.99,3000.0,1000
15/6/2026,Barranquilla,House Of Salads - Turbo,CO900445675,House Of Salad Barranquilla - Turbo,Barranquilla,1.98,2400.0,2400.0
15/6/2026,Barranquilla,Monteverde - Turbo,CO900450774,Monteverde Barranquilla - Turbo,Barranquilla,1.98,3000.0,3000.0
15/6/2026,Bogotá,Señor Burrito. - Turbo,CO900467421,Señor Burrito - Villa del Prado - Turbo,Villa del Prado,1.98,2400.0,2400.0
15/6/2026,Cartagena,Señor Burrito. - Turbo,CO900482004,Señor Burrito Cartagena - Turbo,Cartagena,1.98,2700.0,2700.0
15/6/2026,Bogotá,Cacerola - Turbo,CO900416213,Cacerola Usaquen - Turbo,Usaquén,1.97,2700.0,2700.0
15/6/2026,Medellín,House Of Salads - Turbo,CO900445679,House Of Salad Laureles - Turbo,Laureles,1.97,2700.0,3000.0
15/6/2026,Bogotá,Doritos Locos By Dorito - Turbo,CO900488774,Doritosclocos By Doritos Arrecife - Turbo,Arrecife,1.95,3000.0,3000.0
15/6/2026,Bogotá,Frost By Oreo - Turbo,CO900488841,Frost By Oreo Arrecife - Turbo,Arrecife,1.94,3000.0,3000.0
15/6/2026,Bogotá,Alba Vegetarian - Turbo,CO900443009,Alba Vegetarian - Chapinero - Turbo,Chapinero,1.94,2700.0,2700.0
15/6/2026,Bogotá,Burritos & Co - Turbo,CO900410665,Burritos And Co Chapinero - Turbo,Chapinero,1.93,2700.0,2700.0
15/6/2026,Bucaramanga,La Cuadra - Turbo,CO900426535,La Cuadra - Bucaramanga - Turbo,Cabecera (Bga),1.93,3000.0,3000.0
15/6/2026,Cali,la Cuadra Desayunos Caseros - Turbo,CO900467495,La Cuadra Desayunos San Fernando - Turbo,San Fernando,1.93,3000.0,3000.0
15/6/2026,Bogotá,Acpm Corrientazo - Turbo,CO900470916,Acpm Corrientazo Andes - Turbo,Andes,1.92,2700.0,2700.0
15/6/2026,Barranquilla,La Cuadra - Turbo,CO900416197,La Cuadra Barranquilla Norte - Turbo,Barranquilla,1.89,2700.0,2700.0
15/6/2026,Barranquilla,Avocalia Turbo,CO900405547,Avocalia Barranquilla - Turbo,Barranquilla,1.89,2700.0,2700.0
15/6/2026,Cali,Helados San Jerónimo - Turbo,CO900407396,Heladería San Jerónimo Santa Mónica (Cali Norte) - Turbo,Santa Mónica,1.89,2400.0,2400.0
15/6/2026,Bogotá,Monteverde - Turbo,CO900450773,Monteverde Villa Del Prado - Turbo,Villa del Prado,1.88,2700.0,2700.0
15/6/2026,Bogotá,Vicio - Turbo,CO900489022,Vicio Arrecife - Turbo,Arrecife,1.88,3000.0,3000.0
15/6/2026,Medellín,Señor Burrito. - Turbo,CO900467423,Señor Burrito Laureles - Turbo,Laureles,1.88,2700.0,2700.0
15/6/2026,Bogotá,Mr Beast Burger - Turbo,CO900409679,Mr Beast Usaquén - Turbo,Usaquén,1.87,2700.0,3000.0
15/6/2026,Cali,Mr Beast Burger - Turbo,CO900476815,Mr Beast Ingenio - Turbo,Ingenio,1.87,2400.0,2400.0
15/6/2026,Bogotá,Almuerzos D´la Casa - Turbo,CO900473543,Almuerzos D´la Casa - Andes - Turbo,Andes,1.86,2700.0,2700.0
15/6/2026,Cali,Frost By Oreo - Turbo,CO900407399,Frost By Oreo Santa Mónica (Cali Norte) - Turbo,Santa Mónica,1.85,3000.0,3000.0
15/6/2026,Barranquilla,Alba Vegetarian - Turbo,CO900443015,Alba Vegetarian - Norte - Turbo,Barranquilla,1.84,2700.0,2700.0
15/6/2026,Bogotá,Honest Food Fdl - Turbo,CO900475459,Honest Food Andes - Turbo,Andes,1.84,2700.0,2700.0
15/6/2026,Bogotá,Burrito Cantina - Turbo,CO900467381,Burrito Cantina Usaquén - Turbo,Usaquén,1.83,2700.0,3000.0
15/6/2026,Bogotá,Burritos & Co - Turbo,CO900420642,Burritos And Co - Kennedy - Turbo,Kennedy,1.82,2700.0,2700.0
15/6/2026,Medellín,Mañanero Diario - Turbo,CO900443494,Mañanero diario Laureles - Turbo,Laureles,1.82,2700.0,3000.0
15/6/2026,Bogotá,Brunch & Munch - Turbo,CO900409674,Brunch & Munch Usaquen - Turbo,Usaquén,1.81,3000.0,3000.0
15/6/2026,Bucaramanga,Almuerzos D´la Casa - Turbo,CO900471204,Almuerzos D´la Casa - Cabecera - Turbo,Cabecera (Bga),1.78,2700.0,2700.0
15/6/2026,Cartagena,Alba Vegetarian - Turbo,CO900479519,Alba Vegetarian - Cartagena Calle 24a 329 - Turbo,Cartagena,1.77,2700.0,2700.0
15/6/2026,Bogotá,Cinnabon - Turbo,CO900416553,Cinnabon Villa Del Prado - Turbo,Villa del Prado,1.76,2700.0,2700.0
15/6/2026,Bogotá,Numa Cocina Mediterranea - Turbo,CO900463760,Cocina Mediterranea Usaquen - Turbo,Usaquén,1.75,2400.0,2400.0
15/6/2026,Bogotá,Foodology Court - Turbo,CO900465138,Foodology Cl 109 - Turbo Cl. 109 #15-28,Calle 109,1.74,3000.0,3000.0
15/6/2026,Bogotá,Burrito Cantina - Turbo,CO900470960,Burrito Cantina Kennedy - Turbo,Kennedy,1.74,3000.0,3000.0
15/6/2026,Bogotá,Señor Burrito. - Turbo,CO900471311,Señor Burrito Andes - Turbo,Andes,1.74,2400.0,2400.0
15/6/2026,Bucaramanga,Burritos & Co - Turbo,CO900426541,Burritos & Co Bucaramanga - Turbo,Cabecera (Bga),1.74,3000.0,3000.0
15/6/2026,Bogotá,Señor Burrito. - Turbo,CO900471310,Señor Burrito Kennedy - Turbo,Kennedy,1.73,3000.0,3000.0
15/6/2026,Bogotá,The Breakfast Club - Turbo,CO900475289,The Breakfast Club Usaquen - Turbo,Usaquén,1.68,3000.0,3000.0
15/6/2026,Medellín,Cacerola - Turbo,CO900416206,Cacerola Manila - Medellin - Turbo,Manila,1.68,3000.0,3000.0
15/6/2026,Barranquilla,Burritos & Co - Turbo,CO900410570,Burritos & Co Barranquilla - Turbo,Barranquilla,1.67,2700.0,2700.0
15/6/2026,Cali,Burritos & Co - Turbo,CO900473554,Burritos & Co - Ingenio - Turbo,Ingenio,1.67,2400.0,2400.0
15/6/2026,Bogotá,Acpm Corrientazo - Turbo,CO900488269,Acpm Corrientazo Arrecife - Turbo,Arrecife,1.66,3000.0,3000.0
15/6/2026,Barranquilla,Foodology Court - Turbo,CO900465150,Foodology Barranquilla Nte - Turbo Cra. 45 #85-168,Barranquilla,1.65,2700.0,3000.0
15/6/2026,Bogotá,Vicio - Turbo,CO900400178,Vicio Castellana - Turbo,Parque 93 / Castellana,1.65,2700.0,2700.0
15/6/2026,Cartagena,House Of Salads - Turbo,CO900481978,House Of Salads Cartagena - Turbo,Cartagena,1.65,2700.0,2700.0
15/6/2026,Bogotá,Avocalia Turbo,CO900420304,Avocalia - Kennedy - Turbo,Kennedy,1.64,2700.0,2700.0
15/6/2026,Bogotá,Sanduches el Jefe - Turbo,CO900419505,Sandwich el Jefe Usaquen - Turbo Calle 120A #3A11 236,Usaquén,1.62,2700.0,2700.0
15/6/2026,Medellín,Burrito Cantina - Turbo,CO900467377,Burrito Cantina Manila - Turbo,Manila,1.59,3000.0,3000.0
15/6/2026,Medellín,Brunch & Munch - Turbo,CO900405254,Brunch & Munch Manila - Medellin - Turbo,Manila,1.58,3000.0,3000.0
15/6/2026,Bogotá,Cacerola - Turbo,CO900473675,Cacerola - Andes - Turbo,Andes,1.57,2400.0,2400.0
15/6/2026,Bucaramanga,Bottaniko - Turbo,CO900443514,Bottaniko - Bucaramanga - Turbo,Cabecera (Bga),1.57,3000.0,3000.0
15/6/2026,Bogotá,Cacerola - Turbo,CO900416208,Cacerola - Villa del Prado  - Turbo,Villa del Prado,1.56,2700.0,2700.0
15/6/2026,Barranquilla,Almuerzos D´la Casa - Turbo,CO900471203,Almuerzos D´la Casa - Barranquilla Norte - Turbo,Barranquilla,1.55,3000.0,3000.0
15/6/2026,Medellín,Honest Food Fdl - Turbo,CO900472143,Honest Food Manila - Turbo,Manila,1.54,3000.0,3000.0
